Simulated by ISING, VERSION 1
filename = result_of_ISING_0
step = 1500000
mutual_coefficient = 1
temperature = 0
STEP	MAGNETISM	ENERGY	1ST_STD_ERROR	2ND_STD_ERROR
967	4172	-6920	0	0
968	4170	-6920	0	0
969	4170	-6920	0	0
970	4168	-6924	0	0
971	4168	-6924	0	0
972	4168	-6924	0	0
973	4166	-6930	0	0
974	4166	-6930	0	0
975	4164	-6934	0	0
976	4162	-6938	0	0
977	4162	-6938	0	0
978	4162	-6938	0	0
979	4160	-6942	0	0
980	4160	-6942	0	0
981	4160	-6942	0	0
982	4158	-6948	0	0
983	4158	-6948	0	0
984	4156	-6952	0	0
985	4154	-6952	0	0
986	4154	-6952	0	0
987	4152	-6952	0	0
988	4152	-6952	0	0
989	4150	-6956	0	0
990	4150	-6956	0	0
991	4150	-6956	0	0
992	4150	-6956	0	0
993	4150	-6956	0	0
994	4150	-6956	0	0
995	4152	-6948	0	0
996	4152	-6948	0	0
997	4150	-6952	0	0
998	4150	-6952	0	0
999	4148	-6954	0	0
1000	4146	-6958	275.02	137.51
1001	4146	-6958	275.02	137.51
1002	4144	-6958	275.02	137.51
1003	4144	-6958	275.02	137.51
1004	4142	-6966	275.02	137.51
1005	4140	-6972	275.02	137.51
1006	4140	-6972	275.02	137.51
1007	4140	-6972	275.02	137.51
1008	4140	-6972	275.02	137.51
1009	4140	-6972	275.02	137.51
1010	4138	-6976	275.02	137.51
1011	4138	-6976	275.02	137.51
1012	4136	-6982	275.02	137.51
1013	4134	-6984	275.02	137.51
1014	4134	-6984	275.02	137.51
1015	4132	-6986	275.02	137.51
1016	4132	-6986	275.02	137.51
1017	4130	-6990	275.02	137.51
1018	4128	-6990	275.02	137.51
1019	4126	-6996	275.02	137.51
1020	4126	-6996	275.02	137.51
1021	4124	-7002	275.02	137.51
1022	4124	-7002	275.02	137.51
1023	4124	-7002	275.02	137.51
1024	4122	-7006	275.02	137.51
1025	4120	-7012	275.02	137.51
1026	4120	-7012	275.02	137.51
1027	4118	-7018	275.02	137.51
1028	4118	-7018	275.02	137.51
1029	4116	-7022	275.02	137.51
1030	4116	-7022	275.02	137.51
1031	4114	-7022	275.02	137.51
1032	4114	-7022	275.02	137.51
