Simulated by ISING, VERSION 1
filename = result_of_ISING_0.6
step = 1500000
mutual_coefficient = 1
temperature = 0.6
STEP	MAGNETISM	ENERGY	1ST_STD_ERROR	2ND_STD_ERROR
589	4493	-6243	0	0
590	4493	-6243	0	0
591	4491	-6245	0	0
592	4489	-6247	0	0
593	4489	-6247	0	0
594	4487	-6251	0	0
595	4487	-6251	0	0
596	4485	-6253	0	0
597	4485	-6253	0	0
598	4485	-6253	0	0
599	4483	-6255	0	0
600	4481	-6259	0	0
601	4481	-6259	0	0
602	4481	-6259	0	0
603	4479	-6263	0	0
604	4479	-6263	0	0
605	4477	-6265	0	0
606	4475	-6269	0	0
607	4473	-6273	0	0
608	4471	-6281	0	0
609	4469	-6285	0	0
610	4469	-6285	0	0
611	4467	-6289	0	0
612	4467	-6289	0	0
613	4465	-6293	0	0
614	4463	-6295	0	0
615	4461	-6299	0	0
616	4459	-6303	0	0
617	4459	-6303	0	0
618	4459	-6303	0	0
619	4459	-6303	0	0
620	4459	-6303	0	0
621	4459	-6303	0	0
622	4457	-6311	0	0
623	4457	-6311	0	0
624	4455	-6317	0	0
625	4453	-6317	0	0
626	4451	-6319	0	0
627	4449	-6323	0	0
628	4447	-6331	0	0
629	4445	-6335	0	0
630	4445	-6335	0	0
631	4443	-6339	0	0
632	4441	-6339	0	0
633	4441	-6339	0	0
634	4439	-6341	0	0
635	4437	-6343	0	0
636	4437	-6343	0	0
637	4435	-6347	0	0
638	4435	-6347	0	0
639	4435	-6347	0	0
640	4433	-6349	0	0
641	4431	-6355	0	0
642	4431	-6355	0	0
643	4429	-6357	0	0
644	4429	-6357	0	0
645	4429	-6357	0	0
646	4427	-6363	0	0
647	4427	-6363	0	0
648	4425	-6363	0	0
649	4425	-6363	0	0
650	4423	-6365	0	0
651	4423	-6365	0	0
652	4423	-6365	0	0
653	4423	-6365	0	0
654	4421	-6367	0	0
655	4421	-6367	0	0
656	4421	-6367	0	0
657	4419	-6375	0	0
658	4419	-6375	0	0
659	4417	-6379	0	0
660	4415	-6383	0	0
661	4415	-6383	0	0
662	4415	-6383	0	0
663	4413	-6387	0	0
664	4411	-6389	0	0
665	4411	-6389	0	0
666	4409	-6391	0	0
667	4407	-6395	0	0
668	4407	-6395	0	0
669	4407	-6395	0	0
670	4407	-6395	0	0
671	4405	-6397	0	0
672	4403	-6401	0	0
673	4401	-6407	0	0
674	4401	-6407	0	0
675	4399	-6409	0	0
676	4397	-6413	0	0
677	4397	-6413	0	0
678	4395	-6417	0	0
679	4395	-6417	0	0
680	4395	-6417	0	0
681	4395	-6417	0	0
682	4395	-6417	0	0
683	4395	-6417	0	0
684	4397	-6415	0	0
